task_id,step_index,split,decision,variant,image_path,step_instruction,multi_element_instruction,target_coordinates,target_bounding_box,nearest_element_text,nearest_element_relative_position,nearest_element_tag,nearest_element_distance,nearest_element_bounding_box,Unnamed: 15
bcfeed8e-ad1d-430e-85db-b1c7246282a5,0,test_domain_original,keep,style,run_20251112_005301_test_domain_style/bcfeed8e-ad1d-430e-85db-b1c7246282a5/screenshots/step_0_click.png,Click on 'Exhibition(127)' checkbox,Click on the checkbox below ‘Workshop / Seminar(190)’,"(240, 540)","[28.59375, 528.484375, 422.8125, 23.03125]",Workshop / Seminar(190),"[""near""]",a,23.03125,"[28.59375, 494.765625, 422.8125, 23.03125]",
bcfeed8e-ad1d-430e-85db-b1c7246282a5,0,test_domain_original,keep,text_shrink,run_20251113_005132_test_domain_text_shrink/bcfeed8e-ad1d-430e-85db-b1c7246282a5/screenshots/step_0_click.png,Click on 'Exhibition(127)' checkbox,Click on the checkbox below ‘Workshop / Seminar(190)’,"(240, 451)","[26.03125, 441.828125, 427.9375, 17.8125]",Workshop / Seminar(190),"[""near""]",a,17.8125,"[26.03125, 424.015625, 427.9375, 17.8125]",
bcfeed8e-ad1d-430e-85db-b1c7246282a5,3,test_domain_original,keep,original,run_20251112_004959_test_domain_original/bcfeed8e-ad1d-430e-85db-b1c7246282a5/screenshots/step_3_click.png,Click on 'Events Calendar' link,"Click on the link above 'Maps, Directions & Transportation'","(643, 540)","[506, 529.203125, 274, 21.59375]","Maps, Directions & Transportation","[""above""]",a,53.390625,"[506, 571.796875, 274, 43.1875]",
bcfeed8e-ad1d-430e-85db-b1c7246282a5,3,test_domain_original,keep,precision,run_20251112_005144_test_domain_precision/bcfeed8e-ad1d-430e-85db-b1c7246282a5/screenshots/step_3_click.png,Click on 'Events Calendar' link,"Click on the link above 'Maps, Directions & Transportation'","(738, 458)","[642.1953125, 450.40625, 191.79998779296875, 15.115631103515625]","Maps, Directions & Transportation","[""above""]",a,37.3734283447266,"[642.1953125, 480.22186279296875, 191.79998779296875, 30.23126220703125]",
bcfeed8e-ad1d-430e-85db-b1c7246282a5,3,test_domain_original,keep,style,run_20251112_005301_test_domain_style/bcfeed8e-ad1d-430e-85db-b1c7246282a5/screenshots/step_3_click.png,Click on 'Events Calendar' link,"Click on the link above 'Maps, Directions & Transportation'","(643, 540)","[506, 528.203125, 274, 23.59375]","Maps, Directions & Transportation","[""above""]",a,54.390625,"[506, 563.71875, 274, 44.1875]",
bcfeed8e-ad1d-430e-85db-b1c7246282a5,3,test_domain_original,keep,text_shrink,run_20251113_005132_test_domain_text_shrink/bcfeed8e-ad1d-430e-85db-b1c7246282a5/screenshots/step_3_click.png,Click on 'Events Calendar' link,"Click on the link above 'Maps, Directions & Transportation'","(643, 540)","[506, 533.3984375, 274, 13.203125]","Maps, Directions & Transportation","[""above""]",a,34.203125,"[506, 567.6015625, 274, 13.203125]",
bdb05ce1-5ac0-43a4-b397-3b06171fe246,4,test_domain_original,keep,original,run_20251112_004959_test_domain_original/bdb05ce1-5ac0-43a4-b397-3b06171fe246/screenshots/step_4_select.png,Select 'Nursing' in 'All Programs' select,Select 'Nursing' in the select above ‘School Name’,"(454, 537)","[370, 517.0625, 168, 40]",School Name,"[""above""]",div,69.5,"[370, 598.0625, 168, 17]",
bdb05ce1-5ac0-43a4-b397-3b06171fe246,4,test_domain_original,keep,precision,run_20251112_005144_test_domain_precision/bdb05ce1-5ac0-43a4-b397-3b06171fe246/screenshots/step_4_select.png,Select 'Nursing' in 'All Programs' select,Select 'Nursing' in the select above ‘School Name’,"(606, 376)","[546.9953002929688, 361.9437561035156, 117.5999755859375, 28]",School Name,"[""above""]",div,48.6499786376953,"[546.9953002929688, 418.64373779296875, 117.5999755859375, 11.899993896484375]",
bdb05ce1-5ac0-43a4-b397-3b06171fe246,4,test_domain_original,keep,style,run_20251112_005301_test_domain_style/bdb05ce1-5ac0-43a4-b397-3b06171fe246/screenshots/step_4_select.png,Select 'Nursing' in 'All Programs' select,Select 'Nursing' in the select above ‘School Name’,"(454, 540)","[370, 517.140625, 168, 45.71875]",Program Rankings,"[""below""]",div,40.875,"[370, 485.140625, 168, 16]",
bdb05ce1-5ac0-43a4-b397-3b06171fe246,4,test_domain_original,keep,text_shrink,run_20251113_005132_test_domain_text_shrink/bdb05ce1-5ac0-43a4-b397-3b06171fe246/screenshots/step_4_select.png,Select 'Nursing' in 'All Programs' select,Select 'Nursing' in the select above ‘School Name’,"(454, 537)","[370, 517.0625, 168, 40]",School Name,"[""above""]",div,69.5,"[370, 598.0625, 168, 17]",
bf40a88e-ebac-4d0a-bf05-6a0c93571c02,1,test_domain_original,keep,original,run_20251112_004959_test_domain_original/bf40a88e-ebac-4d0a-bf05-6a0c93571c02/screenshots/step_1_click.png,Click on 'How it works' link,Click on the link above ‘What you'll get’,"(550, 301)","[505, 292.5, 90.6875, 17]",What you'll get,"[""above""]",a,29.1200748585168,"[505, 320.796875, 104.4375, 17]",
bf40a88e-ebac-4d0a-bf05-6a0c93571c02,1,test_domain_original,keep,precision,run_20251112_005144_test_domain_precision/bf40a88e-ebac-4d0a-bf05-6a0c93571c02/screenshots/step_1_click.png,Click on 'How it works' link,Click on the link above ‘What you'll get’,"(673, 210)","[641.4953002929688, 204.4499969482422, 63.48126220703125, 11.899993896484375]",What you'll get,"[""above""]",a,20.384055366449,"[641.4953002929688, 224.2578125, 73.10626220703125, 11.900009155273438]",
bf40a88e-ebac-4d0a-bf05-6a0c93571c02,1,test_domain_original,keep,style,run_20251112_005301_test_domain_style/bf40a88e-ebac-4d0a-bf05-6a0c93571c02/screenshots/step_1_click.png,Click on 'How it works' link,Click on the link above ‘What you'll get’,"(550, 298)","[505, 288.5, 90.6875, 18]",What you'll get,"[""above""]",a,29.1200748585168,"[505, 316.796875, 104.4375, 18]",
bf40a88e-ebac-4d0a-bf05-6a0c93571c02,1,test_domain_original,keep,text_shrink,run_20251113_005132_test_domain_text_shrink/bf40a88e-ebac-4d0a-bf05-6a0c93571c02/screenshots/step_1_click.png,Click on 'How it works' link,Click on the link above ‘What you'll get’,"(536, 296)","[505, 289.75, 62.34375, 12]",What you'll get,"[""above""]",a,24.8458627246318,"[505, 314.140625, 71.8125, 12]",
bf76e110-c3b6-4a9f-9fa0-3d45fa2f2e8a,2,test_domain_original,keep,original,run_20251112_004959_test_domain_original/bf76e110-c3b6-4a9f-9fa0-3d45fa2f2e8a/screenshots/step_2_click.png,Click on 'Oversight' link,"Click on the link above ‘Initiatives, Projects & Task Forces’","(1172, 540)","[1137.3125, 531.0, 70.28125, 18]","Initiatives, Projects & Task Forces","[""above""]",a,92.5053009988651,"[1137.3125, 565.390625, 242.03125, 18]",
bf76e110-c3b6-4a9f-9fa0-3d45fa2f2e8a,2,test_domain_original,keep,precision,run_20251112_005144_test_domain_precision/bf76e110-c3b6-4a9f-9fa0-3d45fa2f2e8a/screenshots/step_2_click.png,Click on 'Oversight' link,"Click on the link above ‘Initiatives, Projects & Task Forces’","(1109, 477)","[1084.114013671875, 470.6734313964844, 49.1968994140625, 12.600006103515625]","Initiatives, Projects & Task Forces","[""above""]",a,64.7536948289128,"[1084.114013671875, 494.7468566894531, 169.421875, 12.600006103515625]",
bf76e110-c3b6-4a9f-9fa0-3d45fa2f2e8a,2,test_domain_original,keep,style,run_20251112_005301_test_domain_style/bf76e110-c3b6-4a9f-9fa0-3d45fa2f2e8a/screenshots/step_2_click.png,Click on 'Oversight' link,"Click on the link above ‘Initiatives, Projects & Task Forces’","(1171, 540)","[1137, 530.5, 68.46875, 19]","Initiatives, Projects & Task Forces","[""above""]",a,91.8964114612378,"[1137, 562.015625, 238.90625, 19]",
bf76e110-c3b6-4a9f-9fa0-3d45fa2f2e8a,2,test_domain_original,keep,text_shrink,run_20251113_005132_test_domain_text_shrink/bf76e110-c3b6-4a9f-9fa0-3d45fa2f2e8a/screenshots/step_2_click.png,Click on 'Oversight' link,"Click on the link above ‘Initiatives, Projects & Task Forces’","(1163, 540)","[1137.3125, 533.5, 50.828125, 13]","Initiatives, Projects & Task Forces","[""above""]",a,69.8920082861097,"[1137.3125, 564.4375, 176.171875, 13]",
bf76e110-c3b6-4a9f-9fa0-3d45fa2f2e8a,5,test_domain_original,keep,original,run_20251112_004959_test_domain_original/bf76e110-c3b6-4a9f-9fa0-3d45fa2f2e8a/screenshots/step_5_click.png,Click on 'Organizational Chart' link,Click on the link above 'Budget & Performance',"(584, 397)","[481, 383.359375, 206, 27]",Budget & Performance,"[""above""]",span,39.9768495323876,"[481, 426.671875, 166.265625, 18]",
bf76e110-c3b6-4a9f-9fa0-3d45fa2f2e8a,5,test_domain_original,keep,precision,run_20251112_005144_test_domain_precision/bf76e110-c3b6-4a9f-9fa0-3d45fa2f2e8a/screenshots/step_5_click.png,Click on 'Organizational Chart' link,Click on the link above 'Budget & Performance',"(697, 278)","[624.6953125, 268.3515625, 144.20001220703125, 18.899993896484375]",Budget & Performance,"[""above""]",span,27.9837837765977,"[624.6953125, 298.6702880859375, 116.38592529296875, 12.600006103515625]",
bf76e110-c3b6-4a9f-9fa0-3d45fa2f2e8a,5,test_domain_original,keep,style,run_20251112_005301_test_domain_style/bf76e110-c3b6-4a9f-9fa0-3d45fa2f2e8a/screenshots/step_5_click.png,Click on 'Organizational Chart' link,Click on the link above 'Budget & Performance',"(584, 408)","[481, 394.484375, 206, 28]",Budget & Performance,"[""above""]",span,40.3125,"[481, 438.046875, 180.03125, 17]",
bf76e110-c3b6-4a9f-9fa0-3d45fa2f2e8a,5,test_domain_original,keep,text_shrink,run_20251113_005132_test_domain_text_shrink/bf76e110-c3b6-4a9f-9fa0-3d45fa2f2e8a/screenshots/step_5_click.png,Click on 'Organizational Chart' link,Click on the link above 'Budget & Performance',"(584, 359)","[481, 348.40625, 206, 21.59375]",Budget & Performance,"[""above""]",span,31.6701636809494,"[481, 383.625, 126.65625, 13]",
bf866e4d-2307-4d30-aebe-8265b5654498,1,test_task_style,keep,original,run_20251112_005055_test_task_original/bf866e4d-2307-4d30-aebe-8265b5654498/screenshots/step_1_click.png,Click on the 'June 3 2023' button,Click on the button above 'June 10 2023' button,"(1465, 540)","[1442, 520.0, 45.78125, 40]",10,"[""above""]",span,39.1935831851417,"[1453.2109375, 569.203125, 15.578125, 19.59375]",
bf866e4d-2307-4d30-aebe-8265b5654498,1,test_task_style,keep,precision,run_20251112_005206_test_task_precision/bf866e4d-2307-4d30-aebe-8265b5654498/screenshots/step_1_click.png,Click on the 'June 3 2023' button,Click on the button above 'June 10 2023' button,"(1313, 526)","[1297.395263671875, 511.83123779296875, 32.046875, 28]",10,"[""above""]",span,27.4355276614634,"[1305.242919921875, 546.2734375, 10.9046630859375, 13.71563720703125]",
bf866e4d-2307-4d30-aebe-8265b5654498,1,test_task_style,keep,style,run_20251112_005316_test_task_style/bf866e4d-2307-4d30-aebe-8265b5654498/screenshots/step_1_click.png,Click on the 'June 3 2023' button,Click on the button above 'June 10 2023' button,"(1472, 540)","[1448.65625, 520.0, 45.78125, 40]",10,"[""above""]",span,39.1935831851417,"[1459.25, 569.203125, 16.8125, 19.59375]",
bf866e4d-2307-4d30-aebe-8265b5654498,1,test_task_style,keep,text_shrink,run_20251113_005227_test_task_text_shrink/bf866e4d-2307-4d30-aebe-8265b5654498/screenshots/step_1_click.png,Click on the 'June 3 2023' button,Click on the button above 'June 10 2023' button,"(1465, 540)","[1442, 520.0, 45.78125, 40]",10,"[""above""]",span,39.1935831851417,"[1454.875, 569.203125, 12.25, 19.59375]",
bf866e4d-2307-4d30-aebe-8265b5654498,5,test_task_style,keep,original,run_20251112_005055_test_task_original/bf866e4d-2307-4d30-aebe-8265b5654498/screenshots/step_5_type.png,Type '5' in 'Check-out' textbox,Type '5' in the text box to the left of 'Rooms & Guests' textbox,"(1055, 540)","[961, 514.0, 187.59375, 52]",Flexible Dates,"[""above""]",span,94.30291703406,"[923.125, 568.0, 107.609375, 50.390625]",
bf866e4d-2307-4d30-aebe-8265b5654498,5,test_task_style,keep,precision,run_20251112_005206_test_task_precision/bf866e4d-2307-4d30-aebe-8265b5654498/screenshots/step_5_type.png,Type '5' in 'Check-out' textbox,Type '5' in the text box to the left of 'Rooms & Guests' textbox,"(1026, 395)","[960.6953125, 377.1578063964844, 131.3155517578125, 36.399993896484375]",Flexible Dates,"[""above""]",span,66.0120266799358,"[934.1828002929688, 414.9577941894531, 75.3265380859375, 35.2734375]",
bf866e4d-2307-4d30-aebe-8265b5654498,5,test_task_style,keep,style,run_20251112_005316_test_task_style/bf866e4d-2307-4d30-aebe-8265b5654498/screenshots/step_5_type.png,Type '5' in 'Check-out' textbox,Type '5' in the text box to the left of 'Rooms & Guests' textbox,"(1051, 540)","[960, 513.0, 182.953125, 54]",Flexible Dates,"[""above""]",span,86.248931789694,"[929.78125, 568.0, 107.609375, 50.390625]",
bf866e4d-2307-4d30-aebe-8265b5654498,5,test_task_style,keep,text_shrink,run_20251113_005227_test_task_text_shrink/bf866e4d-2307-4d30-aebe-8265b5654498/screenshots/step_5_type.png,Type '5' in 'Check-out' textbox,Type '5' in the text box to the left of 'Rooms & Guests' textbox,"(1055, 540)","[961, 514.0, 187.59375, 52]",,"[""above""]",span,103.925953254063,"[1116.59375, 609.0, 16, 16]",
bf866e4d-2307-4d30-aebe-8265b5654498,17,test_task_style,keep,original,run_20251112_005055_test_task_original/bf866e4d-2307-4d30-aebe-8265b5654498/screenshots/step_17_click.png,Click on the 'June 5th 2023' button,Click on the button above 'June 12th 2023' button,"(1236, 540)","[1213.4375, 520.0, 45.703125, 40]",12,"[""above""]",span,39.1897248483758,"[1224.6484375, 569.203125, 15.578125, 19.59375]",
bf866e4d-2307-4d30-aebe-8265b5654498,17,test_task_style,keep,precision,run_20251112_005206_test_task_precision/bf866e4d-2307-4d30-aebe-8265b5654498/screenshots/step_17_click.png,Click on the 'June 5th 2023' button,Click on the button above 'June 12th 2023' button,"(1153, 540)","[1137.4014892578125, 526.0, 31.9921875, 28]",12,"[""above""]",span,27.4328208169879,"[1145.2491455078125, 560.4421997070312, 10.90478515625, 13.71563720703125]",
bf866e4d-2307-4d30-aebe-8265b5654498,17,test_task_style,keep,style,run_20251112_005316_test_task_style/bf866e4d-2307-4d30-aebe-8265b5654498/screenshots/step_17_click.png,Click on the 'June 5th 2023' button,Click on the button above 'June 12th 2023' button,"(1243, 540)","[1220.09375, 520.0, 45.703125, 40]",12,"[""above""]",span,39.1897248483758,"[1231.3046875, 569.203125, 15.578125, 19.59375]",
bf866e4d-2307-4d30-aebe-8265b5654498,17,test_task_style,keep,text_shrink,run_20251113_005227_test_task_text_shrink/bf866e4d-2307-4d30-aebe-8265b5654498/screenshots/step_17_click.png,Click on the 'June 5th 2023' button,Click on the button above 'June 12th 2023' button,"(1236, 540)","[1213.4375, 520.0, 45.703125, 40]",12,"[""above""]",span,39.1897248483758,"[1226.3125, 569.203125, 12.25, 19.59375]",
bfcbf289-fcf2-40ea-9aba-30c60596e617,5,test_domain_original,keep,original,run_20251112_004959_test_domain_original/bfcbf289-fcf2-40ea-9aba-30c60596e617/screenshots/step_5_click.png,Click on 'dogs ok' checkbox,Click on the checkbox above 'furnished',"(14, 489)","[7.5, 482.171875, 13, 13]",,"[""above""]",input,22.0,"[7.5, 504.171875, 13, 13]",
bfcbf289-fcf2-40ea-9aba-30c60596e617,5,test_domain_original,keep,precision,run_20251112_005144_test_domain_precision/bfcbf289-fcf2-40ea-9aba-30c60596e617/screenshots/step_5_click.png,Click on 'dogs ok' checkbox,Click on the checkbox above 'furnished',"(10, 342)","[5.25, 337.5202941894531, 9.09999942779541, 9.100006103515625]",,"[""above""]",input,15.4000091552734,"[5.25, 352.9203186035156, 9.09999942779541, 9.0999755859375]",
bfcbf289-fcf2-40ea-9aba-30c60596e617,5,test_domain_original,keep,style,run_20251112_005301_test_domain_style/bfcbf289-fcf2-40ea-9aba-30c60596e617/screenshots/step_5_click.png,Click on 'dogs ok' checkbox,Click on the checkbox above 'furnished',"(14, 540)","[7.5, 533.5, 13, 13]",,"[""above""]",input,26.1875,"[7.5, 549.5, 13, 13]",
bfcbf289-fcf2-40ea-9aba-30c60596e617,5,test_domain_original,keep,text_shrink,run_20251113_005132_test_domain_text_shrink/bfcbf289-fcf2-40ea-9aba-30c60596e617/screenshots/step_5_click.png,Click on 'dogs ok' checkbox,Click on the checkbox above 'furnished',"(14, 486)","[7.5, 479.765625, 13, 13]",,"[""above""]",input,22.0,"[7.5, 501.765625, 13, 13]",
c094948f-afc6-415c-968a-9e105e2db118,1,test_task_style,keep,original,run_20251112_005055_test_task_original/c094948f-afc6-415c-968a-9e105e2db118/screenshots/step_1_click.png,Click on 'Safety Lead Investigator - Heavy Rail Link will be...' link,Click on the link below 'Search' textbox,"(588, 540)","[390, 526.0, 396.46875, 28]",,"[""below""]",input,87.3841657947287,"[396, 445.0, 300, 37]",
c094948f-afc6-415c-968a-9e105e2db118,1,test_task_style,keep,precision,run_20251112_005206_test_task_precision/c094948f-afc6-415c-968a-9e105e2db118/screenshots/step_1_click.png,Click on 'Safety Lead Investigator - Heavy Rail Link will be...' link,Click on the link below 'Search' textbox,"(700, 384)","[560.9953002929688, 373.79998779296875, 277.52813720703125, 19.600006103515625]",,"[""below""]",input,61.1689024197885,"[565.1953125, 317.1000061035156, 210, 25.899993896484375]",
c094948f-afc6-415c-968a-9e105e2db118,1,test_task_style,keep,style,run_20251112_005316_test_task_style/c094948f-afc6-415c-968a-9e105e2db118/screenshots/step_1_click.png,Click on 'Safety Lead Investigator - Heavy Rail Link will be...' link,Click on the link below 'Search' textbox,"(588, 540)","[390, 525.5, 396.203125, 29]",Search,"[""below""]",label,84.3445000574513,"[395, 449.0, 300, 37]",
c094948f-afc6-415c-968a-9e105e2db118,1,test_task_style,keep,text_shrink,run_20251113_005227_test_task_text_shrink/c094948f-afc6-415c-968a-9e105e2db118/screenshots/step_1_click.png,Click on 'Safety Lead Investigator - Heavy Rail Link will be...' link,Click on the link below 'Search' textbox,"(547, 540)","[390, 529.0, 313.875, 22]",,"[""below""]",input,76.5057442696298,"[396, 445.0, 300, 37]",
c094948f-afc6-415c-968a-9e105e2db118,5,test_task_style,keep,original,run_20251112_005055_test_task_original/c094948f-afc6-415c-968a-9e105e2db118/screenshots/step_5_click.png,Click on 'Filter by Estimated Annual Salary' link,Click on the link below ‘Department',"(1695, 151)","[1470, 126, 450, 50]",Department,"[""below""]",span,65.3546183161826,"[1490, 92, 79.203125, 17]",
c094948f-afc6-415c-968a-9e105e2db118,5,test_task_style,keep,precision,run_20251112_005206_test_task_precision/c094948f-afc6-415c-968a-9e105e2db118/screenshots/step_5_click.png,Click on 'Filter by Estimated Annual Salary' link,Click on the link above ‘APPLY',"(1762, 106)","[1604.9906005859375, 88.19999694824219, 315, 35]",Department,"[""below""]",span,45.7482584279186,"[1618.9906005859375, 64.4000015258789, 55.442138671875, 11.900001525878906]",
